index,Job Title,Salary in $,Rating,Company Name,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue,,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
326,Insurance Financial Data Analyst,63500,4.2,Clearwater Analytics,Boise, ID,750.5,2004,Company - Private,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),,-1,0,0,45,82,63.5,Clearwater Analytics,ID,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
328,Data Scientist,109000,4,"Tekvalley, Corp",San Francisco, CA,NA,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),,-1,0,0,83,135,109,"Tekvalley, Corp.",CA,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
330,Data Scientist,96000,3.5,BWX Technologies,Oak Ridge, TN,7500.5,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),,-1,0,0,70,122,96,BWX Technologies,TN,171,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,data scientist,na,M
331,Principal Data Scientist with over 10 years experience,250000,-1,CA-One Tech Cloud,San Francisco, CA,125.5,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),,-1,0,1,200,250,225,CA-One Tech Clou,CA,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na
332,Data Engineer,101000,3.2,PennyMac,Agoura Hills, CA,3000.5,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),,"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70,132,101,PennyMac,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,na
333,Senior Data Scientist,98500,3.3,Plymouth Rock Assurance,Woodbridge, NJ,3000.5,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),,"Arbella Insurance, Safety Insurance",0,0,73,124,98.5,Plymouth Rock Assurance,NJ,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
334,Data Engineer I - Azure,77500,3.9,Vermeer,Pella, IA,3000.5,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),,"Caterpillar, John Deere, CNH Industrial",0,0,54,101,77.5,Vermeer,IA,73,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
335,"Sr. Scientist, Quantitative Translational Sciences",161500,3.7,Takeda Pharmaceuticals,Boston, MA,10000,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,"Novartis, Baxter, Pfizer",0,0,117,206,161.5,Takeda Pharmaceuticals,MA,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
337,MED TECH/LAB SCIENTIST - LABORATORY,21,3.6,Beebe Healthcare,Lewes, DE,3000.5,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),,-1,1,0,43,70,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
339,Sr. Data Scientist II,147000,3.4,Argo Group US,New York, NY,3000.5,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),,-1,0,0,111,183,147,Argo Group US,NY,73,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,data scientist,sr,na
341,Data Scientist,90000,3.5,L&T Infotech,San Ramon, CA,10000,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,,"Infosys, Accenture, Capgemini",0,0,68,112,90,L&T Infotech,CA,24,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,data scientist,na,na
342,Information Security Data Analyst,58000,4.3,OceanFirst Financial,Red Bank, NJ,750.5,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),,-1,0,0,42,74,58,OceanFirst Financial,NJ,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
344,Excel / VBA / SQL Data Analyst,61000,4.1,Associated Electric Cooperative,Springfield, MO,750.5,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),,-1,0,0,44,78,61,Associated Electric Cooperative,MO,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
346,Machine Learning Research Scientist,120000,2.6,Software Engineering Institute,Pittsburgh, PA,750.5,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,81,159,120,Software Engineering Institute,PA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,P
347,Data Scientist,128000,3.6,Sotheby's,New York, NY,3000.5,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),,-1,0,0,95,161,128,Sotheby's,NY,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
348,Data Scientist,99500,3.5,First Tech Federal Credit Union,Hillsboro, OR,3000.5,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),,-1,0,0,75,124,99.5,First Tech Federal Credit Union,OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,data scientist,na,na
349,Data Scientist,96000,3.6,Amrock,Detroit, MI,3000.5,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),,-1,0,0,72,120,96,Amrock,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
350,Data Scientist,101000,2.3,Vanda Pharmaceuticals,Washington, DC,350.5,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,-1,0,0,76,126,101,Vanda Pharmaceuticals,DC,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
351,Senior Data Scientist,148000,3.9,Zest AI,Burbank, CA,125.5,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),,-1,0,0,114,182,148,Zest AI,CA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
352,"Data Scientist, Senior",142000,4,Novetta,Fort Belvoir, VA,750.5,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,"Leidos, CACI International, Booz Allen Hamilton",0,0,108,176,142,Novetta,VA,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,sr,na
353,Senior Data Scientist,169000,4.1,CK-12 Foundation,Palo Alto, CA,NA,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,,-1,0,0,130,208,169,CK-12 Foundation,CA,14,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,sr,M
354,"VP, Data Science",124500,3.2,PennyMac,Phoenix, AZ,3000.5,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),,"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83,166,124.5,PennyMac,AZ,13,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
355,Radar Data Analyst,59000,4.7,DECISIVE ANALYTICS Corporation,Huntsville, AL,125.5,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),,"Torch Technologies, American Systems",0,0,42,76,59,DECISIVE ANALYTICS Corporation,AL,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
356,CONSULTANT– DATA ANALYTICS GROUP,52500,4.2,Opinion Dynamics,San Diego, CA,125.5,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,-1,0,0,37,68,52.5,Opinion Dynamics,CA,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
357,Data Engineer,75500,4.6,Applied Information Sciences,Houston, TX,750.5,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,-1,0,0,52,99,75.5,Applied Information Sciences,TX,39,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,data engineer,na,na
358,Senior Data Scientist,139000,3.7,Swiss Re,Armonk, NY,10000,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),,"Munich Re, Hannover RE, SCOR",0,0,105,173,139,Swiss Re,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
362,"Data Engineer, Data Engineering and Artifical Intelligence",102500,3.7,Takeda Pharmaceuticals,Cambridge, MA,10000,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,"Novartis, Baxter, Pfizer",0,0,71,134,102.5,Takeda Pharmaceuticals,MA,240,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,data engineer,na,na
364,Staff Scientist,60500,4.4,WK Dickson,Columbia, SC,350.5,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),,"McKim and Creed, CDM Smith, Kimley-Horn",0,0,39,82,60.5,WK Dickson,SC,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
366,PL Actuarial-Lead Data Scientist,146500,3.7,The Hanover Insurance Group,Worcester, MA,7500.5,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),,-1,0,0,114,179,146.5,The Hanover Insurance Group,MA,169,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
367,"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",125000,3.9,Genentech,South San Francisco, CA,10000,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,88,162,125,Genentech,CA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
368,Sr. Data Analyst,81000,3.6,MassMutual,Springfield, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,60,102,81,MassMutual,MA,170,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
369,Senior Data & Machine Learning Scientist,133000,3,Tempus Labs,Chicago, IL,750.5,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,-1,0,0,100,166,133,Tempus Labs,IL,6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,machine learning engineer,sr,P
370,Program/Data Analyst,77000,3.4,General Dynamics Information Technology,Washington, DC,10000,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),,"SAIC, Leidos, Northrop Grumman",0,0,55,99,77,General Dynamics Information Technology,DC,25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,M
371,Data Engineer,92000,4.1,ManTech,Herndon, VA,7500.5,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),,-1,0,0,67,117,92,ManTech,VA,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
372,Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,121000,3.8,Novartis,Cambridge, MA,10000,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,92,150,121,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
375,"Principal Data Engineer, Data Platform & Insights",162500,4,Autodesk,San Francisco, CA,7500.5,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),,-1,0,0,116,209,162.5,Autodesk,CA,39,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
376,RESEARCH SCIENTIST - BIOLOGICAL SAFETY,60000,3.9,Southwest Research Institute,San Antonio, TX,3000.5,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),,"Los Alamos National Laboratory, Battelle, SRI International",0,0,38,82,60,Southwest Research Institute,TX,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
377,Data Operations Lead,90000,-1,Muso,San Francisco, CA,350.5,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,,-1,0,1,85,90,87.5,Mus,CA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,sr,M
379,Big Data Engineer,90500,4.4,SpringML,Indianapolis, IN,NA,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,62,119,90.5,SpringML,IN,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
380,Data Scientist / Machine Learning Expert,114500,3.8,Novartis,Cambridge, MA,10000,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,86,143,114.5,Novartis,MA,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,data scientist,na,na
381,Data Scientist,121000,3.8,Juniper Networks,Sunnyvale, CA,7500.5,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),,-1,0,0,93,149,121,Juniper Networks,CA,25,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,data scientist,na,M
382,Senior Data Scientist,110000,2.2,The Integer Group,Dallas, TX,750.5,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),,"Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84,136,110,The Integer Group,TX,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M
383,PV Scientist,91500,2.9,Karyopharm Therapeutics Inc,Newton, MA,350.5,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,-1,0,0,60,123,91.5,Karyopharm Therapeutics Inc.,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
384,Clinical Data Analyst,70500,4.1,ManTech,Portsmouth, VA,7500.5,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),,-1,0,0,52,89,70.5,ManTech,VA,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
386,Data Engineer,70500,3.7,P2 Energy Solutions,Lafayette, LA,750.5,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,-1,0,0,48,93,70.5,P2 Energy Solutions,LA,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
387,Computational Chemist/Data Scientist,76500,3.8,PNNL,Richland, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56,97,76.5,PNNL,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
388,Data Engineer,92000,3.6,MassMutual,Springfield, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,65,119,92,MassMutual,MA,170,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
390,Principal Data Scientist (Computational Chemistry),140500,4.7,Recursion Pharmaceuticals,Salt Lake City, UT,125.5,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),,-1,0,0,108,173,140.5,Recursion Pharmaceuticals,UT,8,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,sr,na
391,Product Engineer – Data Science,82000,3.5,Esri,Arlington, VA,3000.5,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,Pitney Bowes,0,0,63,101,82,Esri,VA,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
392,"Principal Scientist, Chemistry & Immunology",84500,3.3,Rochester Regional Health,Rochester, NY,10000,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),,-1,0,0,54,115,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
394,"Scientist/Senior Scientist, Autoimmune",134500,4.4,Rubius Therapeutics,Cambridge, MA,350.5,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,-1,0,0,90,179,134.5,Rubius Therapeutics,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
396,Data Scientist,164500,3.3,Samba TV,San Francisco, CA,350.5,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,-1,0,0,127,202,164.5,Samba TV,CA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
397,Market Data Analyst,44000,3.4,SV Microwave,West Palm Beach, FL,350.5,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),,-1,0,0,31,57,44,SV Microwave,FL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
398,Software Engineer - Data Visualization,93500,4,ClearEdge,Annapolis Junction, MD,125.5,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),,-1,0,0,60,127,93.5,ClearEdge,MD,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,M
399,Data Engineer,109000,4.4,SpringML,Herndon, VA,NA,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,75,143,109,SpringML,VA,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
400,Staff Data Engineer,149500,3.8,Sumo Logic,Austin, TX,750.5,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,"Splunk, Datadog, Elastic",0,0,105,194,149.5,Sumo Logic,TX,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
401,Associate Data Engineer,65500,3.5,EAB,Washington, DC,3000.5,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,,-1,0,0,45,86,65.5,EAB,DC,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
403,Senior Data Scientist,124500,3.5,Brighthouse Financial,Charlotte, NC,3000.5,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,,-1,0,0,95,154,124.5,Brighthouse Financial,NC,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
406,Staff BI and Data Engineer,114000,2.9,Affinity Solutions,San Jose, CA,125.5,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114,Affinity Solutions,CA,23,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,M
407,Marketing Data Analyst,49000,3.9,Citadel Federal Credit Union,Exton, PA,750.5,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49,Citadel Federal Credit Union,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
409,"Principal Scientist, Hematology",84500,3.3,Rochester Regional Health,Rochester, NY,10000,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),,-1,0,0,54,115,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
410,Data Analyst,71000,3.7,CALIBRE Systems,Alexandria, VA,750.5,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71,CALIBRE Systems,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
411,"Director - Data, Privacy and AI Governance",101000,3.6,MassMutual,Boston, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,67,135,101,MassMutual,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,na
412,Data Scientist,107000,3.5,Esri,Redlands, CA,3000.5,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,Pitney Bowes,0,0,82,132,107,Esri,CA,52,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,M
413,Data Scientist,112500,4.7,New England Biolabs,Ipswich, MA,350.5,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,"Thermo Fisher Scientific, Enzymatics, Illumina",0,0,85,140,112.5,New England Biolabs,MA,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
414,Staff Machine Learning Engineer,181000,3.9,Tapjoy,San Francisco, CA,350.5,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),,"FLURRY, Chartboost",0,0,138,224,181,Tapjoy,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,machine learning engineer,na,na
415,Information Security Data Analyst,61000,3.7,Motorola Solutions,Chicago, IL,10000,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),,"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61,Motorola Solutions,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,analyst,na,M
416,Lead Data Engineer,190000,4.1,Credit Sesame,Mountain View, CA,125.5,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),,"Credit Karma, LendUp, SoFi",0,0,190,220,205,Credit Sesame,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
417,Scientist Manufacturing - Kentucky BioProcessing,103500,3.1,Reynolds American,Owensboro, KY,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
419,Data Analytics Project Manager,63000,3.6,MassMutual,Springfield, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,34,92,63,MassMutual,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M
420,Consultant - Analytics Consulting,62500,3,Infosys,Hartford, CT,10000,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),,"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
421,Data Engineer,94500,3.5,Alignment Healthcare,Orange, CA,750.5,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,-1,0,0,65,124,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
425,Marketing Data Analyst,48500,3.6,San Manuel Casino,Highland, CA,3000.5,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),,-1,0,0,35,62,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,na,M
426,Senior Scientist (Neuroscience),154500,3.5,Sunovion,Marlborough, MA,3000.5,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),,"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
427,Medical Laboratory Scientist,18,4,Texas Health Huguley Hospital,Burleson, TX,3000.5,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),,-1,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
428,Machine Learning Engineer - Regulatory,87000,3.7,Cboe Global Markets,Lenexa, KS,750.5,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),,-1,0,0,61,113,87,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,na,na
